airport_start_id;airport_end_id;date;capacity
BCN;SDR;2022-08-20;180
BCN;AGP;2022-08-20;189
BCN;VGO;2022-08-20;189
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;MAD;2022-08-20;333
BCN;PMI;2022-08-20;186
BCN;SVQ;2022-08-20;220
BCN;SVQ;2022-08-20;220
BCN;SVQ;2022-08-20;220
BCN;SVQ;2022-08-20;220
BCN;PMI;2022-08-20;189
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;LPA;2022-08-20;180
BCN;LPA;2022-08-20;180
BCN;LPA;2022-08-20;180
BCN;TFN;2022-08-20;180
BCN;TFN;2022-08-20;180
BCN;TFN;2022-08-20;180
BCN;AGP;2022-08-20;220
BCN;AGP;2022-08-20;220
BCN;AGP;2022-08-20;220
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;MAD;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;ALC;2022-08-20;180
BCN;ALC;2022-08-20;180
BCN;ALC;2022-08-20;180
BCN;AGP;2022-08-20;180
BCN;AGP;2022-08-20;180
BCN;AGP;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;SPC;2022-08-20;180
BCN;SPC;2022-08-20;180
BCN;SPC;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;MAH;2022-08-20;189
BCN;XRY;2022-08-20;220
BCN;XRY;2022-08-20;220
BCN;XRY;2022-08-20;220
BCN;SVQ;2022-08-20;189
BCN;PMI;2022-08-20;186
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;ACE;2022-08-20;180
BCN;ACE;2022-08-20;180
BCN;ACE;2022-08-20;180
BCN;EAS;2022-08-20;144
BCN;EAS;2022-08-20;144
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;189
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;189
BCN;TFS;2022-08-20;189
BCN;MAD;2022-08-20;180
BCN;MAD;2022-08-20;180
BCN;MAD;2022-08-20;180
BCN;MAD;2022-08-20;180
BCN;TFN;2022-08-20;220
BCN;TFN;2022-08-20;220
BCN;TFN;2022-08-20;220
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;PMI;2022-08-20;220
BCN;PMI;2022-08-20;220
BCN;PMI;2022-08-20;220
BCN;VLC;2022-08-20;180
BCN;VLC;2022-08-20;180
BCN;VLC;2022-08-20;180
BCN;MAD;2022-08-20;141
BCN;BIO;2022-08-20;180
BCN;BIO;2022-08-20;180
BCN;BIO;2022-08-20;180
BCN;IBZ;2022-08-20;220
BCN;IBZ;2022-08-20;220
BCN;IBZ;2022-08-20;220
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;MAD;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;PMI;2022-08-20;186
BCN;LCG;2022-08-20;180
BCN;LCG;2022-08-20;180
BCN;LCG;2022-08-20;180
BCN;VGO;2022-08-20;180
BCN;VGO;2022-08-20;180
BCN;VGO;2022-08-20;180
BCN;ACE;2022-08-20;180
BCN;ACE;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAD;2022-08-20;333
BCN;IBZ;2022-08-20;189
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;IBZ;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;OVD;2022-08-20;180
BCN;OVD;2022-08-20;180
BCN;OVD;2022-08-20;180
BCN;AGP;2022-08-20;180
BCN;AGP;2022-08-20;180
BCN;AGP;2022-08-20;180
BCN;SVQ;2022-08-20;220
BCN;SVQ;2022-08-20;220
BCN;SVQ;2022-08-20;220
BCN;SVQ;2022-08-20;220
BCN;LPA;2022-08-20;180
BCN;LPA;2022-08-20;180
BCN;LPA;2022-08-20;180
BCN;MAD;2022-08-20;217
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;PMI;2022-08-20;220
BCN;PMI;2022-08-20;220
BCN;PMI;2022-08-20;220
BCN;PMI;2022-08-20;189
BCN;PMI;2022-08-20;186
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;MAH;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;PMI;2022-08-20;180
BCN;ALC;2022-08-20;180
BCN;ALC;2022-08-20;180
BCN;ALC;2022-08-20;180
BCN;FUE;2022-08-21;189
BCN;FUE;2022-08-21;180
BCN;FUE;2022-08-21;180
BCN;FUE;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;IBZ;2022-08-21;189
BCN;LCG;2022-08-21;180
BCN;LCG;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;VGO;2022-08-21;180
BCN;VGO;2022-08-21;180
BCN;AGP;2022-08-21;220
BCN;AGP;2022-08-21;220
BCN;AGP;2022-08-21;220
BCN;LPA;2022-08-21;220
BCN;LPA;2022-08-21;220
BCN;IBZ;2022-08-21;220
BCN;IBZ;2022-08-21;220
BCN;PMI;2022-08-21;220
BCN;PMI;2022-08-21;220
BCN;TFN;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;OVD;2022-08-21;220
BCN;OVD;2022-08-21;220
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;SVQ;2022-08-21;180
BCN;SVQ;2022-08-21;180
BCN;SVQ;2022-08-21;180
BCN;SVQ;2022-08-21;180
BCN;PMI;2022-08-21;189
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;186
BCN;SVQ;2022-08-21;189
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;MAD;2022-08-21;217
BCN;BIO;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;BJZ;2022-08-21;100
BCN;BJZ;2022-08-21;100
BCN;GRX;2022-08-21;220
BCN;GRX;2022-08-21;220
BCN;GRX;2022-08-21;220
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;189
BCN;SCQ;2022-08-21;189
BCN;AGP;2022-08-21;189
BCN;SVQ;2022-08-21;220
BCN;SVQ;2022-08-21;220
BCN;SVQ;2022-08-21;220
BCN;SVQ;2022-08-21;220
BCN;SVQ;2022-08-21;220
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;MAD;2022-08-21;296
BCN;LEI;2022-08-21;180
BCN;LEI;2022-08-21;180
BCN;LEI;2022-08-21;180
BCN;LEI;2022-08-21;180
BCN;PMI;2022-08-21;186
BCN;OVD;2022-08-21;180
BCN;OVD;2022-08-21;180
BCN;OVD;2022-08-21;180
BCN;OVD;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;LPA;2022-08-21;180
BCN;LPA;2022-08-21;180
BCN;LPA;2022-08-21;180
BCN;LPA;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;PMI;2022-08-21;189
BCN;IBZ;2022-08-21;220
BCN;IBZ;2022-08-21;220
BCN;IBZ;2022-08-21;220
BCN;IBZ;2022-08-21;220
BCN;MAD;2022-08-21;141
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;LEN;2022-08-21;100
BCN;LEN;2022-08-21;100
BCN;PMI;2022-08-21;180
BCN;GRX;2022-08-21;180
BCN;GRX;2022-08-21;180
BCN;GRX;2022-08-21;180
BCN;GRX;2022-08-21;180
BCN;IBZ;2022-08-21;189
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;PMI;2022-08-21;186
BCN;LCG;2022-08-21;180
BCN;LCG;2022-08-21;180
BCN;LCG;2022-08-21;180
BCN;LCG;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;VLC;2022-08-21;144
BCN;VLC;2022-08-21;144
BCN;VLC;2022-08-21;144
BCN;VLC;2022-08-21;144
BCN;VLL;2022-08-21;180
BCN;VLL;2022-08-21;180
BCN;VLL;2022-08-21;180
BCN;VLL;2022-08-21;180
BCN;SDR;2022-08-21;180
BCN;SDR;2022-08-21;180
BCN;SDR;2022-08-21;180
BCN;SDR;2022-08-21;180
BCN;XRY;2022-08-21;180
BCN;XRY;2022-08-21;180
BCN;XRY;2022-08-21;180
BCN;XRY;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;XRY;2022-08-21;189
BCN;EAS;2022-08-21;144
BCN;EAS;2022-08-21;144
BCN;EAS;2022-08-21;144
BCN;EAS;2022-08-21;144
BCN;MAH;2022-08-21;220
BCN;MAH;2022-08-21;220
BCN;MAH;2022-08-21;220
BCN;MAH;2022-08-21;220
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;MAH;2022-08-21;189
BCN;MAD;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;MAD;2022-08-21;180
BCN;LPA;2022-08-21;220
BCN;LPA;2022-08-21;220
BCN;LPA;2022-08-21;220
BCN;LPA;2022-08-21;220
BCN;TFN;2022-08-21;220
BCN;TFN;2022-08-21;220
BCN;TFN;2022-08-21;220
BCN;TFN;2022-08-21;220
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;VGO;2022-08-21;180
BCN;VGO;2022-08-21;180
BCN;VGO;2022-08-21;180
BCN;VGO;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;PMI;2022-08-21;220
BCN;PMI;2022-08-21;220
BCN;PMI;2022-08-21;220
BCN;MAD;2022-08-21;186
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;ACE;2022-08-21;180
BCN;ACE;2022-08-21;180
BCN;ACE;2022-08-21;180
BCN;ACE;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;PMI;2022-08-21;186
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;TFN;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;LCG;2022-08-21;180
BCN;LCG;2022-08-21;180
BCN;LCG;2022-08-21;180
BCN;LCG;2022-08-21;180
BCN;MAD;2022-08-21;296
BCN;GRX;2022-08-21;180
BCN;GRX;2022-08-21;180
BCN;GRX;2022-08-21;180
BCN;GRX;2022-08-21;180
BCN;PMI;2022-08-21;189
BCN;VGO;2022-08-21;189
BCN;PMI;2022-08-21;220
BCN;PMI;2022-08-21;220
BCN;PMI;2022-08-21;220
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;IBZ;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;BIO;2022-08-21;180
BCN;LPA;2022-08-21;180
BCN;LPA;2022-08-21;180
BCN;LPA;2022-08-21;180
BCN;LPA;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;AGP;2022-08-21;180
BCN;MAD;2022-08-21;217
BCN;SVQ;2022-08-21;180
BCN;SVQ;2022-08-21;180
BCN;SVQ;2022-08-21;180
BCN;IBZ;2022-08-21;189
BCN;SVQ;2022-08-21;220
BCN;SVQ;2022-08-21;220
BCN;SVQ;2022-08-21;220
BCN;SVQ;2022-08-21;220
BCN;SVQ;2022-08-21;220
BCN;SCQ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;SCQ;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;PMI;2022-08-21;220
BCN;PMI;2022-08-21;220
BCN;PMI;2022-08-21;220
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;ALC;2022-08-21;180
BCN;PMI;2022-08-21;186
BCN;SVQ;2022-08-21;189
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;MAH;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;180
BCN;PMI;2022-08-21;189
BCN;TFN;2022-08-22;189
BCN;MAH;2022-08-22;189
BCN;EAS;2022-08-22;144
BCN;EAS;2022-08-22;144
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;VGO;2022-08-22;180
BCN;VGO;2022-08-22;180
BCN;IBZ;2022-08-22;189
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;LCG;2022-08-22;180
BCN;LCG;2022-08-22;180
BCN;AGP;2022-08-22;220
BCN;AGP;2022-08-22;220
BCN;AGP;2022-08-22;220
BCN;LPA;2022-08-22;220
BCN;LPA;2022-08-22;220
BCN;MAD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;IBZ;2022-08-22;220
BCN;IBZ;2022-08-22;220
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;GRX;2022-08-22;180
BCN;GRX;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;OVD;2022-08-22;180
BCN;OVD;2022-08-22;180
BCN;ACE;2022-08-22;189
BCN;MAD;2022-08-22;180
BCN;PMI;2022-08-22;189
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;186
BCN;SVQ;2022-08-22;189
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;MAD;2022-08-22;186
BCN;SCQ;2022-08-22;180
BCN;SCQ;2022-08-22;180
BCN;SCQ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;FUE;2022-08-22;180
BCN;FUE;2022-08-22;180
BCN;FUE;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;BJZ;2022-08-22;100
BCN;BJZ;2022-08-22;100
BCN;GRX;2022-08-22;220
BCN;GRX;2022-08-22;220
BCN;GRX;2022-08-22;220
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;OVD;2022-08-22;180
BCN;OVD;2022-08-22;180
BCN;OVD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;XRY;2022-08-22;189
BCN;PMI;2022-08-22;189
BCN;LEI;2022-08-22;180
BCN;LEI;2022-08-22;180
BCN;LEI;2022-08-22;180
BCN;LEI;2022-08-22;180
BCN;AGP;2022-08-22;189
BCN;ACE;2022-08-22;180
BCN;ACE;2022-08-22;180
BCN;ACE;2022-08-22;180
BCN;ACE;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;MAD;2022-08-22;333
BCN;PMI;2022-08-22;186
BCN;SVQ;2022-08-22;220
BCN;SVQ;2022-08-22;220
BCN;SVQ;2022-08-22;220
BCN;SVQ;2022-08-22;220
BCN;SVQ;2022-08-22;220
BCN;LPA;2022-08-22;180
BCN;LPA;2022-08-22;180
BCN;LPA;2022-08-22;180
BCN;LPA;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;MAH;2022-08-22;220
BCN;MAH;2022-08-22;220
BCN;MAH;2022-08-22;220
BCN;MAH;2022-08-22;220
BCN;XRY;2022-08-22;180
BCN;XRY;2022-08-22;180
BCN;XRY;2022-08-22;180
BCN;XRY;2022-08-22;180
BCN;IBZ;2022-08-22;220
BCN;IBZ;2022-08-22;220
BCN;IBZ;2022-08-22;220
BCN;IBZ;2022-08-22;220
BCN;MAD;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;LEN;2022-08-22;100
BCN;LEN;2022-08-22;100
BCN;PMI;2022-08-22;189
BCN;VLL;2022-08-22;189
BCN;IBZ;2022-08-22;189
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;PMI;2022-08-22;186
BCN;MAD;2022-08-22;180
BCN;SDR;2022-08-22;180
BCN;SDR;2022-08-22;180
BCN;SDR;2022-08-22;180
BCN;SDR;2022-08-22;180
BCN;XRY;2022-08-22;180
BCN;XRY;2022-08-22;180
BCN;XRY;2022-08-22;180
BCN;EAS;2022-08-22;144
BCN;EAS;2022-08-22;144
BCN;EAS;2022-08-22;144
BCN;EAS;2022-08-22;144
BCN;PMI;2022-08-22;189
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;GRX;2022-08-22;220
BCN;GRX;2022-08-22;220
BCN;GRX;2022-08-22;220
BCN;GRX;2022-08-22;220
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;SCQ;2022-08-22;189
BCN;SCQ;2022-08-22;180
BCN;SCQ;2022-08-22;180
BCN;SCQ;2022-08-22;180
BCN;SCQ;2022-08-22;180
BCN;MAH;2022-08-22;189
BCN;MAD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;MAD;2022-08-22;180
BCN;VGO;2022-08-22;180
BCN;VGO;2022-08-22;180
BCN;VGO;2022-08-22;180
BCN;VGO;2022-08-22;180
BCN;LPA;2022-08-22;220
BCN;LPA;2022-08-22;220
BCN;LPA;2022-08-22;220
BCN;LPA;2022-08-22;220
BCN;TFN;2022-08-22;220
BCN;TFN;2022-08-22;220
BCN;TFN;2022-08-22;220
BCN;TFN;2022-08-22;220
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;VLC;2022-08-22;180
BCN;VLC;2022-08-22;180
BCN;VLC;2022-08-22;180
BCN;VLC;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;VLL;2022-08-22;180
BCN;VLL;2022-08-22;180
BCN;VLL;2022-08-22;180
BCN;VLL;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;MAD;2022-08-22;217
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;PMI;2022-08-22;186
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;LCG;2022-08-22;180
BCN;LCG;2022-08-22;180
BCN;LCG;2022-08-22;180
BCN;LCG;2022-08-22;180
BCN;ACE;2022-08-22;180
BCN;ACE;2022-08-22;180
BCN;ACE;2022-08-22;180
BCN;ACE;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;TFN;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;VGO;2022-08-22;189
BCN;OVD;2022-08-22;180
BCN;OVD;2022-08-22;180
BCN;OVD;2022-08-22;180
BCN;OVD;2022-08-22;180
BCN;MAD;2022-08-22;296
BCN;PMI;2022-08-22;220
BCN;PMI;2022-08-22;220
BCN;PMI;2022-08-22;220
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;SVQ;2022-08-22;220
BCN;SVQ;2022-08-22;220
BCN;SVQ;2022-08-22;220
BCN;SVQ;2022-08-22;220
BCN;SVQ;2022-08-22;220
BCN;IBZ;2022-08-22;220
BCN;IBZ;2022-08-22;220
BCN;IBZ;2022-08-22;220
BCN;LPA;2022-08-22;180
BCN;LPA;2022-08-22;180
BCN;LPA;2022-08-22;180
BCN;LPA;2022-08-22;180
BCN;IBZ;2022-08-22;189
BCN;MAD;2022-08-22;217
BCN;SCQ;2022-08-22;180
BCN;SCQ;2022-08-22;180
BCN;SCQ;2022-08-22;180
BCN;SCQ;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;SVQ;2022-08-22;189
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;BIO;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;IBZ;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;ALC;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;AGP;2022-08-22;180
BCN;PMI;2022-08-22;186
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;MAH;2022-08-22;180
BCN;PMI;2022-08-22;189
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;PMI;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;SVQ;2022-08-22;180
BCN;MAH;2022-08-23;189
BCN;SDR;2022-08-23;189
